time_step,episode,reward,cumulative_reward,balance,stake_a,stake_b,p_chosen,correct
9908,1190,1000.00,4890.95,5890.95,2296.70,2594.25,0.02,1
9909,1190,1000.00,5890.95,6890.95,2945.47,2945.47,0.05,1
9910,1190,1000.00,6890.95,7890.95,0.00,4945.44,0.13,1
9911,1190,1000.00,7890.95,8890.95,0.00,1770.56,0.19,1
9912,1190,0.00,7890.95,8890.95,0.00,0.00,0.04,0
9913,1190,1000.00,8890.95,9890.95,0.00,7638.03,0.43,1
9914,1190,1000.00,9890.95,10890.95,3576.87,6314.07,0.41,1
9915,1190,1000.00,10890.95,11890.95,3260.10,7630.85,0.36,1
9916,1190,1000.00,11890.95,12890.95,2991.01,8899.94,0.39,1
9917,1190,1000.00,12890.95,13890.95,2375.27,10515.68,0.27,1
9918,1190,1000.00,13890.95,14890.95,6945.47,6945.47,0.06,1
9919,1190,1000.00,14890.95,15890.95,0.00,14305.39,0.37,1
9920,1190,1000.00,15890.95,16890.95,6531.97,9358.98,0.28,1
9921,1190,1000.00,16890.95,17890.95,0.00,16890.95,0.03,1
9922,1190,1000.00,17890.95,18890.95,8945.47,8945.47,0.26,1
9923,1190,-1000.00,16890.95,17890.95,12238.62,6652.33,0.08,0
9924,1190,1000.00,17890.95,18890.95,1075.88,13218.92,0.39,1
9925,1190,1000.00,18890.95,19890.95,0.00,18890.95,0.07,1
9926,1190,1000.00,19890.95,20890.95,263.11,19627.83,0.41,1
9927,1190,1000.00,20890.95,21890.95,0.00,9601.85,0.11,1
9928,1190,1000.00,21890.95,22890.95,4287.74,16424.33,0.40,1
9929,1190,1000.00,22890.95,23890.95,0.00,22890.95,0.42,1
9930,1190,1000.00,23890.95,24890.95,0.00,23890.95,0.03,1
9931,1190,-1000.00,22890.95,23890.95,14917.27,9973.68,0.04,0
9932,1190,1000.00,23890.95,24890.95,9094.03,14796.92,0.10,1
9933,1190,-1000.00,22890.95,23890.95,15223.78,9667.16,0.22,0
9934,1190,1000.00,23890.95,24890.95,0.00,20385.10,0.42,1
9935,1190,1000.00,24890.95,25890.95,211.62,3620.09,0.20,1
9936,1190,1000.00,25890.95,26890.95,12719.45,13171.50,0.35,1
9937,1190,1000.00,26890.95,27890.95,0.00,26890.95,0.32,1
9938,1190,1000.00,27890.95,28890.95,10306.66,17584.29,0.35,1
9939,1190,0.00,27890.95,28890.95,0.00,0.00,0.03,0
9940,1190,1000.00,28890.95,29890.95,2185.19,21378.32,0.41,1
9941,1190,-1000.00,27890.95,28890.95,27994.18,1896.77,0.07,0
9942,1191,0.00,0.00,1000.00,0.00,0.00,0.02,0
9943,1191,-1000.00,-1000.00,0.00,0.00,1000.00,0.16,0
9944,1192,-1000.00,-1000.00,0.00,0.00,1000.00,0.04,0
9945,1193,-1000.00,-1000.00,0.00,448.80,551.20,0.21,0
9946,1194,-1000.00,-1000.00,0.00,943.43,56.57,0.01,0
9947,1195,-865.09,-865.09,134.91,0.00,865.09,0.08,0
9948,1195,-134.91,-1000.00,0.00,57.46,77.45,0.27,0
9949,1196,-1000.00,-1000.00,0.00,535.68,464.32,0.03,0
9950,1197,1000.00,1000.00,2000.00,0.00,893.37,0.25,1
9951,1197,1000.00,2000.00,3000.00,931.62,1068.38,0.16,1
9952,1197,-1000.00,1000.00,2000.00,1865.82,1134.18,0.26,0
9953,1197,1000.00,2000.00,3000.00,926.69,1073.31,0.26,1
9954,1197,1000.00,3000.00,4000.00,0.00,3000.00,0.18,1
9955,1197,1000.00,4000.00,5000.00,0.00,4000.00,0.06,1
9956,1197,1000.00,5000.00,6000.00,2500.00,2500.00,0.14,1
9957,1197,1000.00,6000.00,7000.00,2380.68,3619.32,0.42,1
9958,1197,1000.00,7000.00,8000.00,1234.12,5765.88,0.43,1
9959,1197,1000.00,8000.00,9000.00,0.00,4166.72,0.11,1
9960,1197,1000.00,9000.00,10000.00,0.00,1185.49,0.04,1
9961,1197,1000.00,10000.00,11000.00,0.00,6264.55,0.33,1
9962,1197,1000.00,11000.00,12000.00,0.00,11000.00,0.37,1
9963,1197,1000.00,12000.00,13000.00,5600.36,6399.64,0.01,1
9964,1197,1000.00,13000.00,14000.00,4284.64,8715.36,0.44,1
9965,1197,1000.00,14000.00,15000.00,3514.85,10485.15,0.29,1
9966,1197,1000.00,15000.00,16000.00,0.00,6924.79,0.16,1
9967,1197,1000.00,16000.00,17000.00,8000.00,8000.00,0.08,1
9968,1197,1000.00,17000.00,18000.00,6574.22,10425.78,0.38,1
9969,1197,-1000.00,16000.00,17000.00,9000.00,9000.00,0.14,0
9970,1197,-1000.00,15000.00,16000.00,0.00,17000.00,0.11,0
9971,1197,-1000.00,14000.00,15000.00,0.00,16000.00,0.27,0
9972,1197,-1000.00,13000.00,14000.00,3529.04,11470.96,0.26,0
9973,1197,-1000.00,12000.00,13000.00,7209.47,6790.53,0.44,0
9974,1197,-1000.00,11000.00,12000.00,0.00,11313.88,0.42,0
9975,1197,-1000.00,10000.00,11000.00,5125.04,6874.96,0.15,0
9976,1197,-1000.00,9000.00,10000.00,496.29,2068.34,0.17,0
9977,1197,-1000.00,8000.00,9000.00,0.00,10000.00,0.04,0
9978,1197,-519.43,7480.57,8480.57,0.00,519.43,0.09,0
9979,1197,-1000.00,6480.57,7480.57,2078.89,3227.76,0.27,0
9980,1197,-1000.00,5480.57,6480.57,802.01,4221.09,0.34,0
9981,1197,-1000.00,4480.57,5480.57,2860.88,3619.69,0.17,0
9982,1197,-1000.00,3480.57,4480.57,0.00,5480.57,0.19,0
9983,1197,-1000.00,2480.57,3480.57,2551.80,1928.77,0.16,0
9984,1197,-1000.00,1480.57,2480.57,1418.18,2062.40,0.30,0
9985,1197,-1000.00,480.57,1480.57,0.00,1675.20,0.25,0
9986,1197,-1000.00,-519.43,480.57,0.00,1480.57,0.34,0
9987,1197,-480.57,-1000.00,0.00,212.34,268.23,0.20,0
9988,1198,-1000.00,-1000.00,0.00,210.14,789.86,0.36,0
9989,1199,-1000.00,-1000.00,0.00,112.18,887.82,0.26,0
9990,1200,-764.30,-764.30,235.70,341.42,422.88,0.24,0
9991,1200,-235.70,-1000.00,0.00,0.00,235.70,0.40,0
9992,1201,-1000.00,-1000.00,0.00,0.00,1000.00,0.35,0
9993,1202,-317.15,-317.15,682.85,317.15,0.00,0.10,0
9994,1202,-1000.00,-1317.15,-317.15,0.00,682.85,0.11,0
9995,1203,-1000.00,-1000.00,0.00,0.00,1000.00,0.27,0
9996,1204,-1000.00,-1000.00,0.00,280.67,719.33,0.21,0
9997,1204,-0.00,-1000.00,0.00,0.00,0.00,0.38,0
9998,1204,-0.00,-1000.00,0.00,0.00,0.00,0.16,0
9999,1204,0.00,-1000.00,0.00,0.00,0.00,0.30,1
10000,1204,0.00,-1000.00,0.00,0.00,0.00,0.35,0
10001,1204,0.00,-1000.00,0.00,0.00,0.00,0.08,0
10002,1204,-0.00,-1000.00,0.00,0.00,0.00,0.01,0
10003,1204,0.00,-1000.00,0.00,0.00,0.00,0.05,0
10004,1204,0.00,-1000.00,0.00,0.00,0.00,0.02,0
10005,1204,-0.00,-1000.00,0.00,0.00,0.00,0.34,0
10006,1204,0.00,-1000.00,0.00,0.00,0.00,0.19,1
10007,1204,-0.00,-1000.00,0.00,0.00,0.00,0.30,0
10008,1204,0.00,-1000.00,0.00,0.00,0.00,0.01,1
10009,1204,-0.00,-1000.00,0.00,0.00,0.00,0.39,0
10010,1205,-378.44,-378.44,621.56,378.44,0.00,0.04,0
10011,1205,1000.00,621.56,1621.56,0.00,586.57,0.34,1
10012,1205,1000.00,1621.56,2621.56,0.00,1621.56,0.35,1
10013,1205,-1000.00,621.56,1621.56,1521.43,1100.13,0.19,0
10014,1205,1000.00,1621.56,2621.56,0.00,1621.56,0.29,1
10015,1205,1000.00,2621.56,3621.56,49.11,1832.17,0.29,1
10016,1205,1000.00,3621.56,4621.56,758.09,2356.69,0.33,1
10017,1205,1000.00,4621.56,5621.56,1838.18,2783.38,0.14,1
10018,1205,1000.00,5621.56,6621.56,42.84,5578.71,0.41,1
10019,1205,1000.00,6621.56,7621.56,1221.36,5400.20,0.38,1
10020,1205,1000.00,7621.56,8621.56,0.00,7621.56,0.25,1
10021,1205,1000.00,8621.56,9621.56,976.72,7644.84,0.40,1
10022,1205,1000.00,9621.56,10621.56,914.94,8706.61,0.37,1
10023,1205,1000.00,10621.56,11621.56,0.00,7193.86,0.11,1
10024,1205,0.00,10621.56,11621.56,0.00,0.00,0.02,0
10025,1205,-1000.00,9621.56,10621.56,10815.17,806.38,0.11,0
10026,1205,1000.00,10621.56,11621.56,3205.13,7416.43,0.41,1
10027,1205,-1000.00,9621.56,10621.56,8133.02,3488.53,0.19,0
10028,1205,1000.00,10621.56,11621.56,0.00,7186.60,0.10,1
10029,1205,1000.00,11621.56,12621.56,582.86,6757.46,0.38,1
10030,1205,1000.00,12621.56,13621.56,6094.58,6526.97,0.31,1
10031,1205,1000.00,13621.56,14621.56,0.00,3662.44,0.02,1
10032,1205,1000.00,14621.56,15621.56,5601.92,9019.63,0.25,1
10033,1205,1000.00,15621.56,16621.56,1477.82,14143.73,0.30,1
10034,1205,0.00,15621.56,16621.56,0.00,0.00,0.03,0
10035,1205,-1000.00,14621.56,15621.56,4542.88,0.00,0.33,0
10036,1205,-1000.00,13621.56,14621.56,0.00,15621.56,0.08,0
10037,1205,-1000.00,12621.56,13621.56,0.00,14621.56,0.24,0
10038,1205,-1000.00,11621.56,12621.56,1390.30,12231.26,0.14,0
10039,1205,-1000.00,10621.56,11621.56,0.00,4062.94,0.05,0
10040,1205,-1000.00,9621.56,10621.56,0.00,4338.80,0.31,0
10041,1205,-1000.00,8621.56,9621.56,3214.87,7406.69,0.08,0
10042,1205,-1000.00,7621.56,8621.56,5399.34,0.00,0.06,0
10043,1205,-1000.00,6621.56,7621.56,2270.11,3553.85,0.36,0
10044,1205,-1000.00,5621.56,6621.56,0.00,7621.56,0.19,0
10045,1205,-1000.00,4621.56,5621.56,4578.37,0.00,0.12,0
10046,1205,-1000.00,3621.56,4621.56,2205.59,2901.96,0.29,0
10047,1205,-1000.00,2621.56,3621.56,0.00,4621.56,0.11,0
10048,1205,-1000.00,1621.56,2621.56,1058.92,1128.95,0.39,0
10049,1205,-1000.00,621.56,1621.56,1310.78,1310.78,0.00,0
10050,1205,-1000.00,-378.44,621.56,0.00,1621.56,0.15,0
10051,1205,-1000.00,-1378.44,-378.44,0.00,37.58,0.15,0
10052,1206,-1000.00,-1000.00,0.00,639.68,360.32,0.10,0
10053,1207,-425.43,-425.43,574.57,0.00,425.43,0.16,0
10054,1207,-483.32,-908.75,91.25,158.46,324.85,0.31,0
10055,1207,-1000.00,-1908.75,-908.75,47.77,43.48,0.32,0
10056,1208,-80.48,-80.48,919.52,0.00,80.48,0.20,0
10057,1208,-5.51,-85.99,914.01,0.00,5.51,0.03,0
10058,1208,-135.43,-221.41,778.59,19.04,116.39,0.42,0
10059,1208,1000.00,778.59,1778.59,34.49,0.00,0.37,1
10060,1208,1000.00,1778.59,2778.59,1778.59,0.00,0.21,1
10061,1208,1000.00,2778.59,3778.59,1121.49,0.00,0.23,1
10062,1208,-1000.00,1778.59,2778.59,0.00,1026.43,0.43,0
10063,1208,-245.75,1532.83,2532.83,0.00,245.75,0.43,0
10064,1208,-1000.00,532.83,1532.83,0.00,2532.83,0.01,0
10065,1208,-622.56,-89.73,910.27,95.80,526.76,0.41,0
10066,1208,1000.00,910.27,1910.27,264.06,0.00,0.28,1
10067,1208,-1000.00,-89.73,910.27,0.00,1297.24,0.19,0
10068,1208,-229.85,-319.58,680.42,0.00,229.85,0.22,0
10069,1208,-149.66,-469.24,530.76,0.00,149.66,0.32,0
10070,1208,1000.00,530.76,1530.76,331.99,198.77,0.12,1
10071,1208,1000.00,1530.76,2530.76,252.61,0.00,0.23,1
10072,1208,0.00,1530.76,2530.76,0.00,0.00,0.39,0
10073,1208,1000.00,2530.76,3530.76,642.84,0.00,0.02,1
10074,1208,-1000.00,1530.76,2530.76,0.00,1457.09,0.33,0
10075,1208,-1000.00,530.76,1530.76,0.00,1452.20,0.16,0
10076,1208,-744.15,-213.40,786.60,744.15,0.00,0.28,0
10077,1208,-410.97,-624.36,375.64,410.97,0.00,0.14,0
10078,1208,-375.64,-1000.00,-0.00,340.25,35.39,0.03,0
10079,1209,-1000.00,-1000.00,0.00,135.66,864.34,0.42,0
10080,1210,-1000.00,-1000.00,0.00,0.00,1000.00,0.11,0
10081,1211,-564.33,-564.33,435.67,0.00,564.33,0.22,0
10082,1211,-435.67,-1000.00,0.00,0.00,435.67,0.32,0
10083,1212,1000.00,1000.00,2000.00,0.00,799.29,0.42,1
10084,1212,1000.00,2000.00,3000.00,142.84,366.82,0.17,1
10085,1212,1000.00,3000.00,4000.00,1366.26,1633.74,0.25,1
10086,1212,1000.00,4000.00,5000.00,1759.97,2240.03,0.23,1
10087,1212,1000.00,5000.00,6000.00,1764.14,3235.86,0.12,1
10088,1212,-1000.00,4000.00,5000.00,1217.12,0.00,0.09,0
10089,1212,1000.00,5000.00,6000.00,2500.00,2500.00,0.05,1
10090,1212,1000.00,6000.00,7000.00,482.90,5517.10,0.30,1
10091,1212,-1000.00,5000.00,6000.00,3563.81,3436.19,0.30,0
10092,1212,1000.00,6000.00,7000.00,0.00,6000.00,0.10,1
10093,1212,1000.00,7000.00,8000.00,0.00,7000.00,0.15,1
10094,1212,1000.00,8000.00,9000.00,3369.66,4630.34,0.34,1
10095,1212,1000.00,9000.00,10000.00,0.00,6650.36,0.40,1
10096,1212,1000.00,10000.00,11000.00,942.89,9057.11,0.04,1
10097,1212,-1000.00,9000.00,10000.00,7156.95,3843.05,0.06,0
10098,1212,-1000.00,8000.00,9000.00,4921.27,2199.23,0.19,0
10099,1212,1000.00,9000.00,10000.00,2347.63,6652.37,0.42,1
10100,1212,1000.00,10000.00,11000.00,0.00,4092.93,0.16,1
10101,1212,1000.00,11000.00,12000.00,3817.60,7182.40,0.27,1
10102,1212,1000.00,12000.00,13000.00,0.00,12000.00,0.06,1
10103,1212,1000.00,13000.00,14000.00,0.00,13000.00,0.02,1
10104,1212,-1000.00,12000.00,13000.00,3529.05,0.00,0.04,0
10105,1212,-1000.00,11000.00,12000.00,6549.80,6450.20,0.43,0
10106,1212,-1000.00,10000.00,11000.00,0.00,12000.00,0.38,0
10107,1212,-1000.00,9000.00,10000.00,487.73,10512.27,0.36,0
10108,1212,-1000.00,8000.00,9000.00,7193.06,1741.31,0.16,0
10109,1212,-1000.00,7000.00,8000.00,0.00,9000.00,0.36,0
10110,1212,-1000.00,6000.00,7000.00,4750.33,3249.67,0.17,0
10111,1212,-1000.00,5000.00,6000.00,0.00,7000.00,0.05,0
10112,1212,-1000.00,4000.00,5000.00,3000.00,3000.00,0.06,0
10113,1212,-1000.00,3000.00,4000.00,486.25,4513.75,0.43,0
10114,1212,-1000.00,2000.00,3000.00,0.00,3262.43,0.22,0
10115,1212,-1000.00,1000.00,2000.00,1046.88,1953.12,0.27,0
10116,1212,-1000.00,0.00,1000.00,0.00,1896.13,0.22,0
10117,1212,-764.87,-764.87,235.13,0.00,764.87,0.37,0
10118,1212,-1000.00,-1764.87,-764.87,201.53,33.60,0.05,0
10119,1213,-1000.00,-1000.00,0.00,177.44,822.56,0.40,0
10120,1213,-0.00,-1000.00,0.00,0.00,0.00,0.04,0
10121,1213,-0.00,-1000.00,0.00,0.00,0.00,0.26,0
10122,1214,-26.84,-26.84,973.16,0.00,26.84,0.10,0
10123,1214,-973.16,-1000.00,0.00,0.00,973.16,0.22,0
10124,1215,1000.00,1000.00,2000.00,83.74,916.26,0.42,1
10125,1215,1000.00,2000.00,3000.00,0.00,1483.45,0.38,1
10126,1215,1000.00,3000.00,4000.00,899.49,2100.51,0.36,1
10127,1215,-588.10,2411.90,3411.90,588.10,0.00,0.05,0
10128,1215,1000.00,3411.90,4411.90,0.00,3411.90,0.04,1
10129,1215,1000.00,4411.90,5411.90,0.00,4411.90,0.03,1
10130,1215,1000.00,5411.90,6411.90,0.00,5411.90,0.37,1
10131,1215,1000.00,6411.90,7411.90,2035.91,3279.77,0.31,1
10132,1215,-1000.00,5411.90,6411.90,6646.69,0.00,0.02,0
10133,1215,1000.00,6411.90,7411.90,2882.19,3529.71,0.30,1
10134,1215,-1000.00,5411.90,6411.90,3878.67,3533.23,0.26,0
10135,1215,1000.00,6411.90,7411.90,0.00,6411.90,0.13,1
10136,1215,1000.00,7411.90,8411.90,2886.53,4525.37,0.42,1
10137,1215,1000.00,8411.90,9411.90,0.00,8411.90,0.11,1
10138,1215,1000.00,9411.90,10411.90,2733.27,6678.64,0.39,1
10139,1215,1000.00,10411.90,11411.90,0.00,10411.90,0.06,1
10140,1215,1000.00,11411.90,12411.90,0.00,11411.90,0.11,1
10141,1215,-1000.00,10411.90,11411.90,6771.17,5640.73,0.37,0
10142,1215,-1000.00,9411.90,10411.90,11411.90,0.00,0.02,0
10143,1215,-1000.00,8411.90,9411.90,1373.75,6144.11,0.35,0
10144,1215,-1000.00,7411.90,8411.90,0.00,9411.90,0.02,0
10145,1215,-1000.00,6411.90,7411.90,0.00,1066.49,0.42,0
10146,1215,-1000.00,5411.90,6411.90,4847.02,0.00,0.09,0
10147,1215,-1000.00,4411.90,5411.90,2562.97,0.00,0.18,0
10148,1215,1000.00,5411.90,6411.90,0.00,5411.90,0.04,1
10149,1215,1000.00,6411.90,7411.90,90.40,6321.50,0.32,1
10150,1215,1000.00,7411.90,8411.90,0.00,4706.33,0.30,1
10151,1215,1000.00,8411.90,9411.90,1425.10,6986.80,0.30,1
10152,1215,1000.00,9411.90,10411.90,0.00,3756.36,0.26,1
10153,1215,1000.00,10411.90,11411.90,232.77,5795.90,0.24,1
10154,1215,1000.00,11411.90,12411.90,5240.18,6171.72,0.31,1
10155,1215,-1000.00,10411.90,11411.90,9232.48,2044.09,0.13,0
10156,1215,1000.00,11411.90,12411.90,0.00,11411.90,0.10,1
10157,1215,-1000.00,10411.90,11411.90,6241.74,6170.16,0.08,0
10158,1215,1000.00,11411.90,12411.90,2429.48,8982.42,0.36,1
10159,1215,1000.00,12411.90,13411.90,0.00,12411.90,0.08,1
10160,1215,1000.00,13411.90,14411.90,4912.20,8499.70,0.25,1
10161,1215,1000.00,14411.90,15411.90,7205.95,7205.95,0.09,1
10162,1215,1000.00,15411.90,16411.90,0.00,15411.90,0.25,1
10163,1215,1000.00,16411.90,17411.90,8205.95,8205.95,0.07,1
10164,1215,1000.00,17411.90,18411.90,1507.81,15904.09,0.34,1
10165,1215,1000.00,18411.90,19411.90,2525.60,15886.30,0.37,1
10166,1215,1000.00,19411.90,20411.90,9705.95,9705.95,0.07,1
10167,1215,1000.00,20411.90,21411.90,0.00,20411.90,0.28,1
10168,1215,1000.00,21411.90,22411.90,10705.95,10705.95,0.35,1
10169,1215,1000.00,22411.90,23411.90,0.00,13098.83,0.02,1
10170,1215,1000.00,23411.90,24411.90,8439.66,14972.24,0.41,1
10171,1216,-1000.00,-1000.00,0.00,156.06,843.94,0.34,0
10172,1217,-1000.00,-1000.00,0.00,345.46,654.54,0.08,0
10173,1218,-1000.00,-1000.00,0.00,0.00,1000.00,0.11,0
10174,1219,1000.00,1000.00,2000.00,276.68,723.32,0.36,1
10175,1219,1000.00,2000.00,3000.00,0.00,417.56,0.13,1
10176,1219,1000.00,3000.00,4000.00,538.07,2461.93,0.20,1
10177,1219,1000.00,4000.00,5000.00,572.40,3427.60,0.30,1
10178,1219,1000.00,5000.00,6000.00,190.64,2506.45,0.21,1
10179,1219,-1000.00,4000.00,5000.00,4062.88,1937.12,0.11,0
10180,1219,1000.00,5000.00,6000.00,0.00,3581.37,0.39,1
10181,1219,1000.00,6000.00,7000.00,0.00,6000.00,0.16,1
10182,1219,1000.00,7000.00,8000.00,1517.19,5482.81,0.40,1
10183,1219,1000.00,8000.00,9000.00,4000.00,4000.00,0.02,1
10184,1219,-1000.00,7000.00,8000.00,2785.70,2566.86,0.19,0
10185,1219,1000.00,8000.00,9000.00,0.00,10.79,0.21,1
10186,1219,1000.00,9000.00,10000.00,3491.50,5508.50,0.19,1
10187,1219,-1000.00,8000.00,9000.00,5611.20,3302.05,0.16,0
10188,1219,1000.00,9000.00,10000.00,2534.75,6465.25,0.14,1
10189,1219,1000.00,10000.00,11000.00,0.00,10000.00,0.40,1
10190,1219,1000.00,11000.00,12000.00,5500.00,5500.00,0.26,1
10191,1219,1000.00,12000.00,13000.00,4871.43,7128.57,0.30,1
10192,1219,1000.00,13000.00,14000.00,6500.00,6500.00,0.01,1
10193,1219,1000.00,14000.00,15000.00,0.00,12312.55,0.43,1
10194,1219,-1000.00,13000.00,14000.00,7416.41,6489.54,0.29,0
10195,1219,1000.00,14000.00,15000.00,0.00,12590.68,0.40,1
10196,1219,1000.00,15000.00,16000.00,0.00,9501.52,0.07,1
10197,1219,1000.00,16000.00,17000.00,6925.96,9074.04,0.02,1
10198,1219,1000.00,17000.00,18000.00,8500.00,8500.00,0.00,1
10199,1219,1000.00,18000.00,19000.00,0.00,14866.98,0.33,1
10200,1219,1000.00,19000.00,20000.00,0.00,16182.95,0.36,1
10201,1219,-1000.00,18000.00,19000.00,2427.11,0.00,0.04,0
10202,1219,-1000.00,17000.00,18000.00,5052.09,4551.99,0.19,0
10203,1219,1000.00,18000.00,19000.00,0.00,18000.00,0.07,1
10204,1219,1000.00,19000.00,20000.00,0.00,19000.00,0.17,1
10205,1219,-1000.00,18000.00,19000.00,13444.71,6555.29,0.06,0
10206,1219,0.00,18000.00,19000.00,0.00,0.00,0.01,0
10207,1219,1000.00,19000.00,20000.00,4923.28,14076.72,0.38,1
10208,1219,-1000.00,18000.00,19000.00,10976.09,3848.41,0.15,0
10209,1219,1000.00,19000.00,20000.00,0.00,19000.00,0.23,1
10210,1219,1000.00,20000.00,21000.00,8124.12,11875.88,0.23,1
10211,1219,1000.00,21000.00,22000.00,8141.61,12858.39,0.25,1
10212,1219,1000.00,22000.00,23000.00,0.00,22000.00,0.00,1
10213,1219,1000.00,23000.00,24000.00,6027.00,10819.74,0.30,1
10214,1219,1000.00,24000.00,25000.00,4708.61,19291.39,0.01,1
10215,1219,1000.00,25000.00,26000.00,12500.00,12500.00,0.10,1
10216,1219,1000.00,26000.00,27000.00,2790.88,6081.43,0.20,1
10217,1219,1000.00,27000.00,28000.00,0.00,16508.93,0.21,1
10218,1219,1000.00,28000.00,29000.00,0.00,28000.00,0.30,1
10219,1219,1000.00,29000.00,30000.00,3847.35,25152.65,0.43,1
10220,1219,1000.00,30000.00,31000.00,0.00,28079.48,0.44,1
10221,1219,-1000.00,29000.00,30000.00,31000.00,0.00,0.18,0
10222,1219,-1000.00,28000.00,29000.00,0.00,30000.00,0.35,0
10223,1219,-1000.00,27000.00,28000.00,10703.08,18296.92,0.35,0
10224,1219,-1000.00,26000.00,27000.00,14479.75,13520.25,0.19,0
10225,1219,-1000.00,25000.00,26000.00,27000.00,0.00,0.04,0
10226,1219,-1000.00,24000.00,25000.00,9826.04,16173.96,0.43,0
10227,1219,-1000.00,23000.00,24000.00,0.00,22044.74,0.08,0
10228,1219,-1000.00,22000.00,23000.00,4296.35,19703.65,0.44,0
10229,1219,-1000.00,21000.00,22000.00,0.00,10448.83,0.25,0
10230,1219,-1000.00,20000.00,21000.00,4543.80,17456.20,0.23,0
10231,1219,-1000.00,19000.00,20000.00,0.00,11815.54,0.01,0
10232,1219,-1000.00,18000.00,19000.00,0.00,6394.62,0.23,0
10233,1219,-1000.00,17000.00,18000.00,15979.51,3020.49,0.03,0
10234,1219,-1000.00,16000.00,17000.00,0.00,18000.00,0.38,0
10235,1219,-1000.00,15000.00,16000.00,0.00,15098.74,0.22,0
10236,1219,-1000.00,14000.00,15000.00,4158.16,11841.84,0.16,0
10237,1219,-1000.00,13000.00,14000.00,0.00,12934.27,0.08,0
10238,1219,-1000.00,12000.00,13000.00,0.00,14000.00,0.27,0
10239,1219,-1000.00,11000.00,12000.00,4848.11,8151.89,0.32,0
10240,1219,-1000.00,10000.00,11000.00,7199.03,4800.97,0.04,0
10241,1219,-1000.00,9000.00,10000.00,5500.00,5500.00,0.35,0
10242,1219,-1000.00,8000.00,9000.00,0.00,10000.00,0.00,0
10243,1219,-1000.00,7000.00,8000.00,0.00,6109.89,0.34,0
10244,1220,-1000.00,-1000.00,0.00,417.41,582.59,0.26,0
10245,1221,-181.66,-181.66,818.34,0.00,181.66,0.17,0
10246,1221,-818.34,-1000.00,0.00,188.89,629.45,0.12,0
10247,1222,-799.11,-799.11,200.89,187.44,611.67,0.34,0
10248,1222,0.00,-799.11,200.89,0.00,0.00,0.06,0
10249,1222,0.00,-799.11,200.89,0.00,0.00,0.05,0
10250,1222,-148.93,-948.03,51.97,70.63,78.30,0.25,0
10251,1222,-48.72,-996.75,3.25,3.25,45.47,0.43,0
10252,1222,-3.25,-1000.00,0.00,0.00,3.25,0.11,0
10253,1223,1000.00,1000.00,2000.00,0.00,1000.00,0.18,1
10254,1223,-1000.00,0.00,1000.00,1401.12,598.88,0.07,0
10255,1223,1000.00,1000.00,2000.00,408.40,591.60,0.25,1
10256,1223,0.00,1000.00,2000.00,0.00,0.00,0.04,0
10257,1223,1000.00,2000.00,3000.00,0.00,1429.36,0.02,1
10258,1223,1000.00,3000.00,4000.00,710.45,2289.55,0.24,1
10259,1223,1000.00,4000.00,5000.00,296.82,3660.85,0.44,1
10260,1223,-1000.00,3000.00,4000.00,3044.83,1955.17,0.25,0
10261,1223,1000.00,4000.00,5000.00,0.00,4000.00,0.03,1
10262,1223,1000.00,5000.00,6000.00,73.45,4926.55,0.38,1
10263,1223,1000.00,6000.00,7000.00,0.00,2418.04,0.04,1
10264,1223,1000.00,7000.00,8000.00,213.56,6786.44,0.28,1
10265,1223,1000.00,8000.00,9000.00,1873.15,6126.85,0.26,1
10266,1223,1000.00,9000.00,10000.00,0.00,2428.65,0.21,1
10267,1223,1000.00,10000.00,11000.00,951.31,7349.39,0.38,1
10268,1223,1000.00,11000.00,12000.00,0.00,6273.89,0.03,1
10269,1223,1000.00,12000.00,13000.00,4641.78,7358.22,0.15,1
10270,1223,1000.00,13000.00,14000.00,4063.79,8936.21,0.19,1
10271,1223,1000.00,14000.00,15000.00,1087.02,7019.09,0.32,1
10272,1223,-1000.00,13000.00,14000.00,6119.89,8880.11,0.18,0
10273,1223,-1000.00,12000.00,13000.00,0.00,14000.00,0.31,0
10274,1223,-1000.00,11000.00,12000.00,0.00,12980.92,0.44,0
10275,1223,-1000.00,10000.00,11000.00,6000.00,6000.00,0.22,0
10276,1223,-1000.00,9000.00,10000.00,0.00,7747.67,0.35,0
10277,1223,-1000.00,8000.00,9000.00,0.00,4994.51,0.32,0
10278,1223,0.00,8000.00,9000.00,0.00,0.00,0.02,0
10279,1223,-1000.00,7000.00,8000.00,0.00,5732.73,0.07,0
10280,1223,-1000.00,6000.00,7000.00,2176.30,5823.70,0.20,0
10281,1223,-1000.00,5000.00,6000.00,928.69,4768.35,0.38,0
10282,1223,-1000.00,4000.00,5000.00,1454.96,4545.04,0.35,0
10283,1223,-1000.00,3000.00,4000.00,0.00,5000.00,0.08,0
10284,1223,-1000.00,2000.00,3000.00,0.00,4000.00,0.12,0
10285,1223,-1000.00,1000.00,2000.00,1667.94,1332.06,0.06,0
10286,1223,-1000.00,0.00,1000.00,0.00,1636.06,0.38,0
10287,1223,-1000.00,-1000.00,0.00,0.00,1000.00,0.14,0
10288,1224,-65.69,-65.69,934.31,0.00,65.69,0.08,0
10289,1224,-934.31,-1000.00,0.00,0.00,934.31,0.37,0
10290,1225,-1000.00,-1000.00,0.00,500.00,500.00,0.02,0
10291,1226,-1000.00,-1000.00,0.00,416.05,583.95,0.17,0
